axis,build_id,edge,depth,offset_cm,offset_frac,face,xml
1push,med_077,3,0,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,3,1,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,3,2,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,3,3,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,3,4,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,5,0,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,5,1,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,5,2,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,5,3,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,5,4,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,7,0,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,7,1,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,7,2,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,7,3,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,7,4,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,9,0,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,9,1,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,9,2,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,9,3,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,9,4,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,11,0,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,11,1,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,11,2,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,11,3,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,11,4,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,13,0,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,13,1,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,13,2,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,13,3,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,13,4,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,15,0,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,15,1,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,15,2,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,15,3,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,15,4,0.0,0.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,17,0,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,17,1,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,17,2,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,17,3,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,17,4,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,19,0,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,19,1,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,19,2,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,19,3,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,19,4,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,21,0,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,21,1,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,21,2,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,21,3,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,21,4,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,23,0,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,23,1,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,23,2,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,23,3,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,23,4,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,25,0,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,25,1,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,25,2,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,25,3,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,25,4,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,27,0,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,27,1,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,27,2,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,27,3,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,27,4,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,29,0,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,29,1,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,29,2,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,29,3,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,29,4,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,30,0,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,30,1,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,30,2,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,30,3,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,30,4,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,31,0,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,31,1,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,31,2,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,31,3,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,31,4,7.5,1.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,32,0,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,32,1,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,32,2,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,32,3,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,32,4,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,33,0,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,33,1,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,33,2,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,33,3,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,33,4,6.429,0.8571,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,34,0,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,34,1,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,34,2,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,34,3,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,34,4,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,35,0,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,35,1,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,35,2,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,35,3,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,35,4,5.357,0.7143,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,37,0,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,37,1,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,37,2,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,37,3,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,37,4,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,39,0,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,39,1,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,39,2,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,39,3,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,39,4,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,41,0,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,41,1,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,41,2,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,41,3,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,41,4,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,43,0,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,43,1,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,43,2,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,43,3,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,43,4,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,45,0,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,45,1,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,45,2,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,45,3,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,45,4,0.0,0.0,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,47,0,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,47,1,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,47,2,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,47,3,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,47,4,1.071,0.1429,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,49,0,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,49,1,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,49,2,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,49,3,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,49,4,2.143,0.2857,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,51,0,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,51,1,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,51,2,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,51,3,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,51,4,3.214,0.4286,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,53,0,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,53,1,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,53,2,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,53,3,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_077,53,4,4.286,0.5714,short,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00113/env.xml
1push,med_093,0,0,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,0,1,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,0,2,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,0,3,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,0,4,3.5,1.0,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,2,0,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,2,1,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,2,2,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,2,3,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,2,4,3.0,0.8571,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,4,0,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,4,1,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,4,2,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,4,3,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,4,4,2.5,0.7143,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,6,0,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,6,1,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,6,2,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,6,3,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,6,4,2.0,0.5714,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,8,0,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,8,1,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,8,2,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,8,3,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,8,4,1.5,0.4286,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,10,0,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,10,1,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,10,2,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,10,3,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,10,4,1.0,0.2857,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,12,0,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,12,1,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,12,2,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
1push,med_093,12,3,0.5,0.1429,long,/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00212/env.xml
